index1;u;v;wazeinfo
213389;1408094870;4226831113;(0.38333333333333336, 0.064)
351557;3272086094;3272086093;(0.1, 0.055)
157701;1271067256;1271066520;(0.0, 0.001)
84561;8213835857;8213835825;(0.03333333333333333, 0.024)
157711;1271067266;1271066833;(1.3666666666666667, 0.099)
8116;1754073059;1754073054;(0.2833333333333333, 0.078)
84575;8213835864;8213835868;(0.0, 0.009)
157712;1271067266;1271066319;(0.2833333333333333, 0.057)
157713;1271067266;5714280267;(-1, -1)
84580;8213835865;8213823108;(0.13333333333333333, 0.095)
157723;1271067278;1271066557;(-1, -1)
8137;1754073069;4258874501;(0.11666666666666667, 0.026)
157737;1271067291;1271066300;(0.0, 0.0)
157738;1271067291;1253555449;(0.0, 0.0)
289382;5723676979;5723676978;(3.95, 0.327)
213392;1408094879;5382423519;(0.6666666666666666, 0.044)
213414;1408094924;1408095032;(-1, -1)
289383;5723676979;5723676977;(0.0, 0.0)
351561;3272086095;3272086096;(0.016666666666666666, 0.009)
289393;5723676990;1343053652;(0.8833333333333333, 0.103)
84587;8213835879;8213863068;(0.0, 0.0)
213415;1408094935;4226751439;(0.0, 0.0)
213417;1408094935;4396240597;(0.6166666666666667, 0.136)
157767;1271067313;1844874551;(0.0, 0.001)
213422;1408094953;860682522;(-1, -1)
351567;3272086097;3272086090;(0.0, 0.0)
213423;1408094953;1408094820;(0.0, 0.0)
351582;3272086104;10257740369;(-1, -1)
351584;3272086105;3272086109;(0.4, 0.095)
351597;3272086113;3272086109;(-1, -1)
84591;8213840624;8213840632;(1.1, 0.44)
157770;1271067321;1271067552;(0.95, 0.143)
8140;1754073072;1754073088;(0.25, 0.036)
213424;1408094964;1408095050;(0.0, 0.001)
8161;1754073089;1754073078;(0.0, 0.0)
289400;5723678064;2637027409;(0.8333333333333334, 0.279)
289420;5723678095;9192201045;(-1, -1)
84593;8213840627;8213840632;(0.0, 0.0)
84595;8213840627;5497465030;(-1, -1)
351598;3272086113;3272085943;(0.26666666666666666, 0.073)
157776;1271067329;1271066249;(0.016666666666666666, 0.003)
289440;5723689045;5723689048;(0.03333333333333333, 0.007)
289443;5723689046;5723689043;(0.03333333333333333, 0.009)
351600;3272086114;3272086115;(0.0, 0.0)
84599;8213840632;8213840624;(0.38333333333333336, 0.103)
351601;3272086114;3272086103;(0.08333333333333333, 0.037)
84610;8213863021;8213823076;(0.0, 0.0)
84641;8213863041;8213863034;(-1, -1)
351610;3272086117;3272086124;(0.0, 0.001)
84648;8213863060;5497465210;(-1, -1)
351611;3272086117;3272086115;(0.35, 0.041)
8162;1754073089;5067036487;(0.0, 0.0)
213431;1408094967;859739666;(1.6666666666666667, 0.138)
8171;1754073092;1754073072;(0.08333333333333333, 0.061)
84657;8213863068;8213863066;(0.1, 0.06)
157778;1271067331;1271066656;(0.7666666666666667, 0.101)
157779;1271067331;1271066998;(0.0, 0.0)
8172;1754073092;4286286560;(0.0, 0.001)
84658;8213863068;8213835848;(0.0, 0.001)
8176;1754073094;1754073121;(-1, -1)
8177;1754073097;1273505620;(0.0, 0.001)
289448;5723689048;5723689045;(0.03333333333333333, 0.007)
8179;1754073097;1273788783;(0.0, 0.0)
8192;1754073121;1754073094;(-1, -1)
8195;1754073122;1754073146;(0.05, 0.007)
157786;1271067338;1271067172;(0.0, 0.0)
213437;1408094974;1408095181;(0.016666666666666666, 0.001)
213440;1408094982;4232295997;(0.0, 0.0)
157789;1271067339;1271067350;(0.1, 0.028)
213452;1408094995;1408095064;(0.0, 0.002)
157792;1271067340;1258298885;(-1, -1)
351616;3272086124;3272086125;(0.0, 0.0)
157796;1271067343;1271066256;(0.31666666666666665, 0.059)
84689;8213863098;5497465126;(0.16666666666666666, 0.115)
351624;3272086126;2467447879;(0.0, 0.002)
213468;1408095025;1408094966;(0.08333333333333333, 0.049)
8196;1754073122;1754073091;(0.11666666666666667, 0.009)
157797;1271067343;1271067124;(0.0, 0.001)
213469;1408095025;4226751440;(0.0, 0.001)
157802;1271067346;1271067346;(0.0, 0.0)
157807;1271067351;1271066346;(0.5333333333333333, 0.099)
157810;1271067352;1271066197;(-1, -1)
289462;5723689072;5723689074;(1.3, 0.339)
289465;5723689074;5723689072;(0.7666666666666667, 0.339)
84701;8213863111;8213863113;(0.0, 0.0)
84703;8213863111;8213835819;(0.0, 0.0)
289470;5723691979;5723691977;(1.3166666666666667, 0.444)
351630;3272086129;3272086132;(0.016666666666666666, 0.003)
213471;1408095033;1408095405;(0.0, 0.0)
351633;3272086132;3272086137;(0.0, 0.0)
84718;8213863118;3266155943;(0.0, 0.0)
351635;3272086132;3272086258;(-1, -1)
289473;5723701388;5723977780;(0.21666666666666667, 0.107)
289484;5723708361;5723708365;(0.03333333333333333, 0.032)
8198;1754073124;3748480937;(0.2, 0.039)
289485;5723708365;5723708361;(0.03333333333333333, 0.032)
157814;1271067354;1271066361;(0.0, 0.001)
84730;8213863125;8213863083;(0.08333333333333333, 0.057)
351636;3272086132;3272085878;(0.38333333333333336, 0.129)
213474;1408095041;1273794651;(0.0, 0.0)
289487;5723708377;5723670341;(0.7333333333333333, 0.282)
289494;5723720173;5723720176;(0.43333333333333335, 0.072)
351637;3272086134;3272086138;(0.0, 0.0)
84759;8213925660;1745932122;(0.26666666666666666, 0.031)
351640;3272086134;3272086216;(-1, -1)
351658;3272086142;3272086139;(0.13333333333333333, 0.054)
351680;3272086154;3272086149;(0.38333333333333336, 0.058)
8211;1754073133;1754073159;(0.0, 0.0)
157823;1271067361;2832307511;(0.016666666666666666, 0.01)
351682;3272086157;3272085939;(1.3833333333333333, 0.115)
157825;1271067363;1271067256;(0.0, 0.002)
351683;3272086157;3272086140;(0.0, 0.0)
84767;8213930423;8213930431;(0.0, 0.007)
84772;8213930431;8213930423;(0.08333333333333333, 0.063)
289500;5723720176;5723720173;(0.43333333333333335, 0.072)
8216;1754073137;1754073211;(0.0, 0.0)
8223;1754073146;1754073163;(0.31666666666666665, 0.048)
8224;1754073146;1754073122;(0.21666666666666667, 0.044)
157831;1271067365;1271066912;(0.03333333333333333, 0.002)
213480;1408095047;860682666;(0.0, 0.004)
8230;1754073163;1754073146;(0.08333333333333333, 0.023)
157832;1271067365;1271066283;(0.6, 0.049)
8236;1754073173;1754073232;(0.0, 0.001)
351690;3272086160;3272086158;(0.0, 0.0)
157835;1271067371;1258298885;(0.11666666666666667, 0.033)
8243;1754073177;5067036484;(0.16666666666666666, 0.145)
351691;3272086160;3272086218;(-1, -1)
351706;3272086176;3272086105;(-1, -1)
157841;1271067374;1271067312;(0.3, 0.048)
8255;1754073185;1754073236;(0.45, 0.125)
84787;8213932640;1745920190;(0.0, 0.0)
213481;1408095047;4040993009;(0.0, 0.004)
157843;1271067376;1271066846;(0.0, 0.003)
213489;1408095054;859739884;(0.0, 0.001)
289509;5723720209;2637027565;(0.05, 0.013)
84797;8213932646;8213932645;(0.1, 0.024)
289516;5723720211;5723678085;(0.38333333333333336, 0.259)
289523;5723722708;5723732938;(-1, -1)
289525;5723722708;5723722705;(0.06666666666666667, 0.041)
289529;5723722714;1342820021;(0.16666666666666666, 0.111)
289543;5723825277;1343139638;(-1, -1)
84807;8213938375;8213938385;(0.2, 0.038)
351710;3272086178;3272086061;(0.016666666666666666, 0.006)
8256;1754073187;1754073195;(0.11666666666666667, 0.027)
157846;1271067381;599287162;(0.016666666666666666, 0.011)
84811;8213938382;1745866540;(0.0, 0.0)
289556;5723847412;5723551013;(0.0, 0.0)
157848;1271067382;1271066798;(-1, -1)
84817;8213938385;9151102480;(-1, -1)
84821;8213946150;8213946151;(0.18333333333333332, 0.079)
351712;3272086183;8211306990;(0.55, 0.083)
351738;3272086204;3272086209;(-1, -1)
84831;8213946153;1745866561;(0.016666666666666666, 0.006)
157850;1271067382;1271066640;(1.0833333333333333, 0.154)
84836;8213946156;8213946155;(1.3, 0.26)
213491;1408095055;1408094844;(0.0, 0.001)
289578;5723856942;5723856949;(0.0, 0.0)
289580;5723856943;5723856942;(0.0, 0.0)
351741;3272086208;3272086112;(0.15, 0.113)
157860;1271067405;1271067043;(0.0, 0.0)
351743;3272086209;3272086204;(0.2, 0.069)
351744;3272086209;3272086123;(0.26666666666666666, 0.082)
157863;1271067407;1271066321;(-1, -1)
84843;8213967990;8213810577;(0.18333333333333332, 0.136)
8275;1754073211;1754073187;(0.13333333333333333, 0.052)
8282;1754073221;2964844309;(0.0, 0.0)
8293;1754073226;1754073217;(0.2, 0.039)
157868;1271067410;1271067301;(1.4333333333333333, 0.119)
157871;1271067413;1271066867;(0.11666666666666667, 0.04)
213494;1408095064;1408094995;(0.2833333333333333, 0.114)
8310;1754073236;1754073185;(0.016666666666666666, 0.004)
157894;1271067431;1271066776;(0.0, 0.0)
351749;3272086212;3272086209;(0.16666666666666666, 0.052)
157895;1271067431;1271066237;(-1, -1)
8311;1754073237;1754073273;(-1, -1)
157897;1271067436;1271066243;(-1, -1)
289587;5723856944;5723857000;(0.0, 0.0)
289596;5723856947;5723856949;(0.0, 0.0)
213501;1408095077;1273900194;(0.0, 0.0)
289606;5723864374;11031718047;(0.15, 0.012)
351751;3272086213;3272086149;(0.16666666666666666, 0.068)
8312;1754073237;1754073226;(0.16666666666666666, 0.036)
157901;1271067437;1271067325;(0.0, 0.0)
351754;3272086216;3272086212;(0.11666666666666667, 0.052)
289623;5723864381;5723864387;(0.15, 0.026)
289631;5723864385;5723864406;(1.1166666666666667, 0.462)
289642;5723864397;2637039597;(5.466666666666667, 1.338)
289654;5723864414;2637039593;(0.0, 0.0)
289656;5723864414;1343053278;(-1, -1)
84850;8213967996;8213810578;(0.05, 0.033)
8315;1754073238;1754073227;(0.05, 0.043)
157902;1271067437;4274473812;(0.11666666666666667, 0.028)
157905;1271067438;1271066674;(1.3833333333333333, 0.209)
8349;1754073289;1754073305;(0.05, 0.03)
289676;5723869850;5723869851;(0.15, 0.104)
289683;5723869851;5723869845;(0.16666666666666666, 0.117)
213509;1408095083;2132998873;(0.0, 0.001)
351761;3272086218;3272086217;(0.13333333333333333, 0.069)
157911;1271067443;1271067488;(0.45, 0.054)
351782;3272086241;3272086109;(0.45, 0.137)
351788;3272086243;3272086203;(0.1, 0.072)
213510;1408095083;2132998871;(0.18333333333333332, 0.059)
351791;3272086246;3272086239;(0.25, 0.038)
351797;3272086250;3272086253;(-1, -1)
8350;1754073301;1754073273;(0.0, 0.0)
213511;1408095083;5024706198;(0.0, 0.001)
289684;5723869852;5723869853;(0.05, 0.036)
289695;5723869856;5723869858;(0.06666666666666667, 0.044)
84864;8213982815;8213982814;(0.2833333333333333, 0.186)
289698;5723869857;5723869850;(0.08333333333333333, 0.061)
213515;1408095098;5024815798;(0.03333333333333333, 0.005)
157920;1271067451;10751404850;(0.0, 0.0)
213519;1408095100;1408095226;(1.0833333333333333, 0.049)
351801;3272086251;3272086422;(0.0, 0.001)
213524;1408095105;1408094894;(0.06666666666666667, 0.016)
8352;1754073301;4286843276;(0.0, 0.007)
157921;1271067451;1271067210;(0.08333333333333333, 0.051)
84865;8213982815;8213982813;(0.11666666666666667, 0.076)
84872;8213995727;8142852518;(0.15, 0.106)
157923;1271067455;1271067036;(0.06666666666666667, 0.043)
351805;3272086254;3272086257;(0.05, 0.007)
8353;1754073303;1754073335;(0.03333333333333333, 0.003)
8371;1754073324;5067375737;(-1, -1)
84879;8214021834;8214021837;(0.016666666666666666, 0.005)
84882;8214021837;5057324442;(0.21666666666666667, 0.049)
8378;1754073335;1754073356;(0.15, 0.047)
84883;8214021838;11052433045;(-1, -1)
289702;5723869859;5723869838;(0.0, 0.0)
8381;1754073356;1754073318;(0.016666666666666666, 0.002)
213531;1408095109;4106704670;(0.6666666666666666, 0.34)
289706;5723884112;5723884331;(0.13333333333333333, 0.096)
351809;3272086256;3272086372;(0.23333333333333334, 0.115)
213534;1408095110;1408094974;(0.0, 0.0)
289728;5723977773;5723977772;(0.9666666666666667, 0.288)
351819;3272086361;3272086366;(-1, -1)
84897;8214023370;3308635661;(0.0, 0.001)
84899;8214023370;8214023367;(-1, -1)
84904;8214023380;3308632648;(-1, -1)
84913;8214037376;11051996995;(0.06666666666666667, 0.016)
84922;8214037385;8214037381;(-1, -1)
8382;1754073356;1754073360;(0.15, 0.048)
8383;1754073356;1754073335;(0.0, 0.0)
157924;1271067456;1271066513;(0.43333333333333335, 0.062)
157926;1271067458;1271066238;(-1, -1)
84946;8214041408;8214041407;(0.08333333333333333, 0.055)
351831;3272086366;3272086361;(0.0, 0.0)
289734;5723977774;5723977775;(0.3, 0.035)
84971;8215394481;8215513733;(0.03333333333333333, 0.03)
351834;3272086367;3272086438;(0.0, 0.0)
84973;8215394482;8215394489;(-1, -1)
351839;3272086371;3272086364;(-1, -1)
157927;1271067458;1271066484;(1.2833333333333334, 0.106)
351852;3272086379;3272086374;(0.2, 0.04)
84982;8215425714;8215611219;(0.0, 0.006)
8392;1754073366;2964844297;(0.15, 0.031)
213537;1408095113;859739666;(0.0, 0.002)
8411;1754073414;1754073422;(-1, -1)
157928;1271067458;1253562081;(0.21666666666666667, 0.081)
8423;1754073420;1273531317;(-1, -1)
157941;1271067467;1271066513;(-1, -1)
213540;1408095123;4396240605;(0.0, 0.0)
213561;1408095144;1408095310;(0.03333333333333333, 0.018)
213562;1408095144;1408094853;(-1, -1)
157957;1271067482;1271066375;(0.0, 0.0)
351853;3272086379;3272086148;(0.4666666666666667, 0.128)
84991;8215513726;4374072091;(0.016666666666666666, 0.014)
85018;8215553653;8163814114;(0.16666666666666666, 0.087)
85019;8215553653;8215553654;(-1, -1)
213578;1408095155;4232295990;(0.8333333333333334, 0.104)
351869;3272086386;3272086427;(0.0, 0.001)
351871;3272086386;3272086383;(0.06666666666666667, 0.028)
351872;3272086389;3272086372;(0.0, 0.001)
351875;3272086393;3272086384;(0.0, 0.001)
289739;5723977776;5723977777;(-1, -1)
289741;5723977776;7850917447;(-1, -1)
289744;5723977777;5723977776;(1.6666666666666667, 0.572)
289774;5723994930;5723994932;(0.03333333333333333, 0.003)
289777;5723994931;1344415371;(-1, -1)
157960;1271067485;6267240352;(0.6666666666666666, 0.19)
8429;1754073422;1754073438;(0.0, 0.0)
85021;8215553654;8215553653;(3.0, 1.011)
85026;8215553659;8215553660;(2.2666666666666666, 0.745)
8432;1754073422;1828217767;(0.0, 0.0)
8436;1754073423;1754073422;(0.0, 0.003)
289783;5723994933;1344416009;(0.0, 0.001)
213579;1408095155;1408095041;(0.0, 0.003)
351877;3272086393;3272086217;(0.13333333333333333, 0.069)
157970;1271067491;1271067065;(0.0, 0.0)
351879;3272086396;3272086400;(0.31666666666666665, 0.111)
85035;8215553663;8163814103;(0.0, 0.006)
213589;1408095171;1408094842;(0.5833333333333334, 0.128)
8437;1754073425;1754073426;(0.016666666666666666, 0.004)
8444;1754073430;1754073451;(0.7333333333333333, 0.079)
351885;3272086400;3272086406;(0.21666666666666667, 0.072)
351889;3272086402;3272086411;(0.3, 0.112)
85055;8218718958;8218718988;(1.45, 0.968)
351890;3272086402;3272086413;(0.06666666666666667, 0.011)
213592;1408095176;1408095318;(0.0, 0.0)
289792;5724011347;1344415258;(0.016666666666666666, 0.006)
289795;5724011348;1344415125;(0.0, 0.001)
157974;1271067493;1271067198;(0.0, 0.0)
351893;3272086405;3272086463;(0.03333333333333333, 0.005)
85063;8218718962;8218718992;(1.4333333333333333, 0.956)
157981;1271067510;1271066380;(0.1, 0.074)
8477;1754073455;1754073453;(0.0, 0.0)
85070;8218718981;8218722031;(1.4166666666666667, 0.947)
213593;1408095176;4226124405;(0.0, 0.0)
213599;1408095181;1408094974;(1.3833333333333333, 0.078)
351906;3272086415;2467447877;(0.0, 0.001)
157994;1271067518;1271066589;(0.4, 0.084)
85075;8218718988;8218718958;(1.45, 0.968)
158007;1271067553;1271067268;(0.06666666666666667, 0.024)
8488;1754073462;1754073455;(0.0, 0.002)
85079;8218718992;8218718997;(-1, -1)
158009;1271067565;1271066949;(0.13333333333333333, 0.053)
8506;1754114316;5067017521;(0.0, 0.002)
289807;5724021752;1345379660;(0.23333333333333334, 0.045)
8530;1754114341;4265284444;(0.16666666666666666, 0.033)
289809;5724021752;1345379667;(-1, -1)
8532;1754114341;1754114371;(1.45, 0.419)
289813;5724026755;2764604936;(0.05, 0.021)
213621;1408095214;4284776450;(0.16666666666666666, 0.051)
85086;8218719011;8218719015;(0.11666666666666667, 0.087)
289816;5724039927;1345350857;(0.03333333333333333, 0.006)
8535;1754114344;5463424012;(0.9333333333333333, 0.359)
85101;8218722045;8218722031;(1.2, 0.808)
289829;5724061275;5724061276;(-1, -1)
351907;3272086415;9555465464;(0.05, 0.024)
351911;3272086416;3272086422;(0.15, 0.047)
8537;1754114346;5067016720;(0.5166666666666667, 0.042)
158031;1271067596;1271066779;(0.11666666666666667, 0.039)
8546;1754114350;1754114322;(0.2, 0.067)
351912;3272086416;3272086202;(0.4, 0.197)
158035;1271067616;1271066778;(-1, -1)
213629;1408095226;1408095316;(0.6666666666666666, 0.083)
8554;1754114358;1754114344;(0.3, 0.067)
158037;1271067616;1271066630;(0.35, 0.065)
213631;1408095226;1408094817;(0.2, 0.061)
351936;3272086438;3272086367;(0.26666666666666666, 0.074)
8569;1754114371;4265284437;(0.48333333333333334, 0.198)
158040;1271067618;1271067331;(0.016666666666666666, 0.005)
351938;3272086440;3272086376;(0.8, 0.238)
8570;1754114371;11031916710;(0.3, 0.09)
158041;1271067618;1271067636;(0.016666666666666666, 0.008)
351944;3272086443;2501809459;(0.1, 0.047)
8575;1754114380;7126442532;(0.23333333333333334, 0.118)
85105;8218722055;8218718955;(0.11666666666666667, 0.08)
289832;5724061276;5724061275;(2.816666666666667, 0.61)
8582;1754114387;1754114368;(-1, -1)
213634;1408095232;1408095153;(0.38333333333333336, 0.114)
85108;8218722079;8218718955;(0.1, 0.071)
8584;1754114387;1754114380;(-1, -1)
213638;1408095246;1408095396;(-1, -1)
8586;1754114390;10039794626;(0.03333333333333333, 0.008)
213641;1408095246;1273900194;(0.0, 0.003)
213643;1408095247;1408095268;(0.0, 0.0)
8592;1754114393;1754114404;(0.15, 0.049)
85114;8218728949;8218728953;(0.21666666666666667, 0.153)
289836;5724061279;5724061275;(2.85, 0.616)
158048;1272006076;1272006392;(1.5, 0.322)
8600;1754114397;5463343748;(0.18333333333333332, 0.008)
158051;1272006085;1272006239;(-1, -1)
289845;5724062922;5724062923;(0.0, 0.0)
8603;1754114399;5463343734;(0.0, 0.0)
289855;5724062938;5724062949;(-1, -1)
8617;1754114407;1754035719;(-1, -1)
8626;1754114409;4399065765;(-1, -1)
8628;1754114412;1754114404;(-1, -1)
8632;1754114414;4399065775;(0.1, 0.021)
213644;1408095247;1408095137;(0.05, 0.028)
158060;1272006100;1272006277;(0.0, 0.0)
158064;1272006108;1272006245;(0.0, 0.0)
158066;1272006115;5499547913;(0.0, 0.0)
85124;8218742663;8218742672;(0.18333333333333332, 0.127)
85128;8218742672;8218742666;(0.38333333333333336, 0.264)
158070;1272006117;1272006288;(0.7, 0.105)
351945;3272086443;3272086427;(0.08333333333333333, 0.046)
85133;8218742674;8218750943;(0.016666666666666666, 0.016)
351951;3272086446;3272086444;(-1, -1)
213648;1408095268;1408094860;(0.0, 0.0)
351954;3272086447;9936627667;(0.36666666666666664, 0.086)
158072;1272006117;1272006166;(0.0, 0.0)
158079;1272006139;1253422148;(0.0, 0.0)
289863;5724062946;11066523771;(0.16666666666666666, 0.111)
8644;1754114422;1273874238;(0.0, 0.002)
8649;1754114424;1754114430;(0.0, 0.0)
289875;5724072228;8228732037;(2.3333333333333335, 0.505)
8652;1754114429;1754114443;(0.016666666666666666, 0.002)
289882;5724072247;5724072236;(0.21666666666666667, 0.146)
158084;1272006140;1272006392;(0.0, 0.0)
213651;1408095275;2833317266;(0.016666666666666666, 0.016)
8656;1754114430;1273701908;(-1, -1)
289897;5724072434;5724072436;(-1, -1)
85149;8218742685;8218742686;(0.0, 0.0)
351960;3272086450;3272086446;(0.0, 0.002)
85150;8218742685;8218750952;(0.03333333333333333, 0.029)
351966;3272086452;3272086454;(-1, -1)
8658;1754114441;1754114422;(0.0, 0.003)
8661;1754114443;1273678463;(-1, -1)
85158;8218742689;8218742688;(0.0, 0.001)
289906;5724072436;5724072437;(0.016666666666666666, 0.001)
85162;8218742694;8218742685;(0.0, 0.0)
289911;5724098477;5724098482;(0.0, 0.0)
289912;5724098477;9215430206;(0.03333333333333333, 0.013)
85164;8218742694;8218742695;(0.03333333333333333, 0.027)
213655;1408095278;1408095183;(0.08333333333333333, 0.034)
351973;3272086454;3272086452;(0.1, 0.053)
85171;8218750943;8218742674;(0.016666666666666666, 0.016)
213658;1408095279;4396240794;(0.16666666666666666, 0.038)
158094;1272006180;1272006209;(0.18333333333333332, 0.048)
289925;5724098520;5724112822;(0.21666666666666667, 0.15)
85179;8218750952;8218742692;(-1, -1)
8669;1754114453;5451612522;(0.0, 0.0)
85182;8218750952;8218742685;(-1, -1)
