osmid,y,x,street_count,ref,highway,geometry,bank_amenity,bank_node,bank_dist,courthouse_amenity,courthouse_node,courthouse_dist,hospital_amenity,hospital_node,hospital_dist,marketplace_amenity,marketplace_node,marketplace_dist,police_amenity,police_node,police_dist,school_amenity,school_node,school_dist,university_amenity,university_node,university_dist
7313773262,-12.3785071,-76.7839369,3,,,POINT (-76.7839369 -12.3785071),,,,,,,,,,171652088,1826469973,2106.1150000000002,319488480,1826469898,2379.9800000000005,5593356863,6450999546,1600.813,,,
7313773263,-12.3783166,-76.7839491,3,,,POINT (-76.7839491 -12.3783166),,,,,,,,,,171652088,1826469973,2084.889,319488480,1826469898,2358.7540000000004,5593356863,6450999546,1579.5870000000002,,,
7722436550,-12.3515041,-76.7519141,3,,,POINT (-76.75191409999999 -12.3515041),,,,,,,,,,171652088,1826469973,6303.745999999997,319488480,1826469898,6577.610999999997,5593356863,6450999546,5798.443999999999,,,
7773399499,-12.3522134,-76.8133713,3,,,POINT (-76.8133713 -12.3522134),,,,,,,,,,171652088,1826469973,2717.088,319488480,1826469898,2443.223,5593357481,1832652904,702.684,,,
8096996363,-12.37609,-76.7899183,3,,,POINT (-76.7899183 -12.37609),,,,,,,,,,171652088,1826469973,1391.542,319488480,1826469898,1629.2730000000004,5593356863,6450999546,1018.211,,,
8096996364,-12.3786705,-76.7884711,3,,,POINT (-76.7884711 -12.3786705),,,,,,,,,,171652088,1826469973,1719.4609999999998,319488480,1826469898,1957.1920000000002,5593356863,6450999546,1346.13,,,
8124761645,-12.3719956,-76.7793462,1,,,POINT (-76.77934620000001 -12.3719956),,,,,,,,,,171652088,1826469973,2279.3440000000005,319488480,1826469898,2553.2090000000007,5593356863,6450999546,1774.0420000000001,,,
8124761658,-12.3727842,-76.7792362,1,,,POINT (-76.7792362 -12.3727842),,,,,,,,,,171652088,1826469973,2191.2670000000003,319488480,1826469898,2465.1320000000005,5593356863,6450999546,1685.9650000000004,,,
8124761664,-12.372758,-76.7788312,1,,,POINT (-76.7788312 -12.372758),,,,,,,,,,171652088,1826469973,2307.2190000000005,319488480,1826469898,2581.0840000000007,5593356863,6450999546,1801.9170000000001,,,
8124761679,-12.3730908,-76.7799604,3,,,POINT (-76.77996039999999 -12.3730908),,,,,,,,,,171652088,1826469973,2078.309,319488480,1826469898,2352.1740000000004,5593356863,6450999546,1573.007,,,
8124761680,-12.3732663,-76.7801186,3,,,POINT (-76.78011859999999 -12.3732663),,,,,,,,,,171652088,1826469973,2052.308,319488480,1826469898,2326.1730000000002,5593356863,6450999546,1547.006,,,
8124761682,-12.3734839,-76.7802635,3,,,POINT (-76.7802635 -12.3734839),,,,,,,,,,171652088,1826469973,2023.3250000000003,319488480,1826469898,2297.1900000000005,5593356863,6450999546,1518.0230000000001,,,
8210255882,-12.3705721,-76.7729601,3,,,POINT (-76.77296010000001 -12.3705721),,,,,,,,,,171652088,1826469973,2917.7350000000006,319488480,1826469898,3191.600000000001,5593356863,6450999546,2412.4330000000004,,,
8214866553,-12.3748592,-76.7896191,1,,,POINT (-76.7896191 -12.3748592),,,,,,,,,,171652088,1826469973,1373.97,319488480,1826469898,1641.905,5593356863,6450999546,905.1779999999999,,,
8220407995,-12.3798487,-76.7877139,3,,,POINT (-76.7877139 -12.3798487),,,,,,,,,,171652088,1826469973,1917.223,319488480,1826469898,2154.9540000000006,5593356863,6450999546,1543.8920000000003,,,
8220407996,-12.3793191,-76.7877796,1,,,POINT (-76.78777959999999 -12.3793191),,,,,,,,,,171652088,1826469973,1976.5429999999997,319488480,1826469898,2214.274,5593356863,6450999546,1603.2120000000002,,,
8230418294,-12.3668933,-76.7976576,1,,,POINT (-76.79765759999999 -12.3668933),,,,,,,,,,171652088,1826469973,529.5699999999999,319488480,1826469898,491.58799999999997,5593356806,1826469927,409.854,,,
8941708517,-12.3746864,-76.7861297,3,,,POINT (-76.7861297 -12.3746864),,,,,,,,,,171652088,1826469973,1267.2730000000001,319488480,1826469898,1541.1380000000001,5593356863,6450999546,787.832,,,
8941708520,-12.3765488,-76.7876298,3,,,POINT (-76.7876298 -12.3765488),,,,,,,,,,171652088,1826469973,1546.238,319488480,1826469898,1814.5540000000003,5593356863,6450999546,1066.797,,,
8941708569,-12.3742603,-76.785621,3,,,POINT (-76.78562100000001 -12.3742603),,,,,,,,,,171652088,1826469973,1273.599,319488480,1826469898,1547.4640000000002,5593356863,6450999546,768.2969999999999,,,
