latitud,longitud,direccion,ruta
-13.511773,-71.98666,s,Batman
-13.511773,-71.98666,s,Batman
-13.511773,-71.98666,s,Batman
-13.511773,-71.98666,s,Batman
-13.511773,-71.98666,s,Batman
-13.511785,-71.986565,s,Batman
-13.511791,-71.98649,s,Batman
-13.51179,-71.98645,s,Batman
-13.511791,-71.98642,s,Batman
-13.511791,-71.98638,s,Batman
-13.511795,-71.986336,s,Batman
-13.511795,-71.98629,s,Batman
-13.5118,-71.986244,s,Batman
-13.5118065,-71.986145,s,Batman
-13.511813,-71.98604,s,Batman
-13.511817,-71.98598,s,Batman
-13.511815,-71.985916,s,Batman
-13.51181,-71.98586,s,Batman
-13.511802,-71.9858,s,Batman
-13.511785,-71.98574,s,Batman
-13.511762,-71.985695,s,Batman
-13.511732,-71.98564,s,Batman
-13.511735,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.51174,-71.985634,s,Batman
-13.511697,-71.98562,s,Batman
-13.511652,-71.98562,s,Batman
-13.511621,-71.98563,s,Batman
-13.51159,-71.98564,s,Batman
-13.51156,-71.98568,s,Batman
-13.511534,-71.98571,s,Batman
-13.511517,-71.98575,s,Batman
-13.511507,-71.9858,s,Batman
-13.511497,-71.9859,s,Batman
-13.511481,-71.98602,s,Batman
-13.511474,-71.98608,s,Batman
-13.511463,-71.98614,s,Batman
-13.511461,-71.98619,s,Batman
-13.511458,-71.98625,s,Batman
-13.511461,-71.98631,s,Batman
-13.511468,-71.98637,s,Batman
-13.511483,-71.986496,s,Batman
-13.5115,-71.986626,s,Batman
-13.511508,-71.98669,s,Batman
-13.51153,-71.98681,s,Batman
-13.511543,-71.98687,s,Batman
-13.511552,-71.986916,s,Batman
-13.511559,-71.986946,s,Batman
-13.511563,-71.98698,s,Batman
-13.511563,-71.987015,s,Batman
-13.511565,-71.98704,s,Batman
-13.511568,-71.98707,s,Batman
-13.51157,-71.98711,s,Batman
-13.511575,-71.98715,s,Batman
-13.511581,-71.98719,s,Batman
-13.511588,-71.98723,s,Batman
-13.511605,-71.98732,s,Batman
-13.51162,-71.98742,s,Batman
-13.51163,-71.98747,s,Batman
-13.511646,-71.987526,s,Batman
-13.511673,-71.987564,s,Batman
-13.511706,-71.9876,s,Batman
-13.511752,-71.98764,s,Batman
-13.511798,-71.98766,s,Batman
-13.511895,-71.9877,s,Batman
-13.511993,-71.987724,s,Batman
-13.512043,-71.98774,s,Batman
-13.512094,-71.98775,s,Batman
-13.512147,-71.987755,s,Batman
-13.512197,-71.98777,s,Batman
-13.51224,-71.98779,s,Batman
-13.512275,-71.98781,s,Batman
-13.51231,-71.98784,s,Batman
-13.512313,-71.98785,s,Batman
-13.512313,-71.98785,s,Batman
-13.512313,-71.98785,s,Batman
-13.512313,-71.98785,s,Batman
-13.512313,-71.98785,s,Batman
-13.512313,-71.98785,s,Batman
-13.512343,-71.98785,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512346,-71.987854,s,Batman
-13.512373,-71.987915,s,Batman
-13.512366,-71.987946,s,Batman
-13.51235,-71.98798,s,Batman
-13.512328,-71.98803,s,Batman
-13.512301,-71.988075,s,Batman
-13.512234,-71.98814,s,Batman
-13.512155,-71.988205,s,Batman
-13.51211,-71.98821,s,Batman
-13.51206,-71.98822,s,Batman
-13.512003,-71.98822,s,Batman
-13.511947,-71.98822,s,Batman
-13.511887,-71.98822,s,Batman
-13.51182,-71.98822,s,Batman
-13.511668,-71.98821,s,Batman
-13.51148,-71.98821,s,Batman
-13.511382,-71.988205,s,Batman
-13.511287,-71.9882,s,Batman
-13.511197,-71.98819,s,Batman
-13.511102,-71.98818,s,Batman
-13.511005,-71.988174,s,Batman
-13.510908,-71.98817,s,Batman
-13.510727,-71.988144,s,Batman
-13.510596,-71.98813,s,Batman
-13.510563,-71.98814,s,Batman
-13.510542,-71.98814,s,Batman
-13.510517,-71.98814,s,Batman
-13.5104885,-71.98813,s,Batman
-13.510457,-71.98813,s,Batman
-13.510413,-71.98813,s,Batman
-13.510328,-71.98813,s,Batman
-13.510235,-71.98811,s,Batman
-13.51018,-71.988106,s,Batman
-13.510123,-71.9881,s,Batman
-13.510061,-71.98809,s,Batman
-13.510005,-71.98808,s,Batman
-13.509956,-71.988075,s,Batman
-13.509918,-71.988075,s,Batman
-13.509849,-71.98807,s,Batman
-13.509773,-71.98806,s,Batman
-13.509733,-71.98806,s,Batman
-13.509691,-71.98806,s,Batman
-13.509645,-71.98807,s,Batman
-13.509595,-71.988075,s,Batman
-13.5095415,-71.9881,s,Batman
-13.509492,-71.98812,s,Batman
-13.509403,-71.98822,s,Batman
-13.509361,-71.98836,s,Batman
-13.509355,-71.98843,s,Batman
-13.50936,-71.98848,s,Batman
-13.509372,-71.98853,s,Batman
-13.509383,-71.98857,s,Batman
-13.509395,-71.98862,s,Batman
-13.50941,-71.98865,s,Batman
-13.5094385,-71.98872,s,Batman
-13.509475,-71.988815,s,Batman
-13.509495,-71.98887,s,Batman
-13.509523,-71.98892,s,Batman
-13.509555,-71.98898,s,Batman
-13.509592,-71.98905,s,Batman
-13.50964,-71.98912,s,Batman
-13.509691,-71.98918,s,Batman
-13.5097885,-71.98929,s,Batman
-13.509889,-71.9894,s,Batman
-13.509938,-71.989456,s,Batman
-13.509985,-71.98952,s,Batman
-13.510023,-71.98958,s,Batman
-13.510055,-71.98965,s,Batman
-13.510085,-71.989716,s,Batman
-13.510112,-71.989784,s,Batman
-13.510168,-71.98992,s,Batman
-13.51022,-71.99005,s,Batman
-13.510245,-71.99012,s,Batman
-13.510285,-71.99019,s,Batman
-13.510315,-71.99026,s,Batman
-13.510342,-71.99032,s,Batman
-13.510358,-71.99039,s,Batman
-13.51037,-71.99045,s,Batman
-13.510373,-71.990585,s,Batman
-13.51036,-71.99074,s,Batman
-13.510357,-71.990814,s,Batman
-13.51035,-71.99089,s,Batman
-13.510342,-71.990974,s,Batman
-13.51034,-71.99104,s,Batman
-13.510339,-71.99112,s,Batman
-13.510337,-71.99119,s,Batman
-13.51033,-71.991325,s,Batman
-13.510324,-71.99146,s,Batman
-13.510324,-71.99152,s,Batman
-13.510319,-71.99158,s,Batman
-13.510308,-71.9916,s,Batman
-13.510275,-71.99167,s,Batman
-13.510243,-71.99174,s,Batman
-13.510159,-71.99182,s,Batman
-13.510045,-71.991875,s,Batman
-13.510005,-71.99189,s,Batman
-13.509975,-71.99189,s,Batman
-13.509949,-71.9919,s,Batman
-13.509918,-71.9919,s,Batman
-13.509896,-71.9919,s,Batman
-13.509878,-71.9919,s,Batman
-13.509858,-71.99189,s,Batman
-13.50985,-71.99189,s,Batman
-13.51022,-71.99005,b,Batman
-13.510193,-71.99,b,Batman
-13.510174,-71.989944,b,Batman
-13.510154,-71.98989,b,Batman
-13.510137,-71.989845,b,Batman
-13.510123,-71.98979,b,Batman
-13.510083,-71.9897,b,Batman
-13.510036,-71.98961,b,Batman
-13.510014,-71.98956,b,Batman
-13.509989,-71.98952,b,Batman
-13.509965,-71.98947,b,Batman
-13.509943,-71.98944,b,Batman
-13.509929,-71.98941,b,Batman
-13.509916,-71.98938,b,Batman
-13.509915,-71.989365,b,Batman
-13.509907,-71.98937,b,Batman
-13.509903,-71.98937,b,Batman
-13.5099,-71.98937,b,Batman
-13.509898,-71.98938,b,Batman
-13.509896,-71.98938,b,Batman
-13.509895,-71.98938,b,Batman
-13.509893,-71.98939,b,Batman
-13.50989,-71.98938,b,Batman
-13.509876,-71.989365,b,Batman
-13.509869,-71.98936,b,Batman
-13.509855,-71.989334,b,Batman
-13.509836,-71.98931,b,Batman
-13.509818,-71.98928,b,Batman
-13.509797,-71.98925,b,Batman
-13.509773,-71.98922,b,Batman
-13.50972,-71.98916,b,Batman
-13.509664,-71.98909,b,Batman
-13.509639,-71.98905,b,Batman
-13.509605,-71.98902,b,Batman
-13.509572,-71.98898,b,Batman
-13.509545,-71.98895,b,Batman
-13.50952,-71.98892,b,Batman
-13.5095,-71.98888,b,Batman
-13.509463,-71.98881,b,Batman
-13.50944,-71.98872,b,Batman
-13.50943,-71.98869,b,Batman
-13.50942,-71.98866,b,Batman
-13.509408,-71.988625,b,Batman
-13.509403,-71.98859,b,Batman
-13.50939,-71.98854,b,Batman
-13.509378,-71.988495,b,Batman
-13.509368,-71.988396,b,Batman
-13.50939,-71.98829,b,Batman
-13.50941,-71.98824,b,Batman
-13.509474,-71.98816,b,Batman
-13.509512,-71.98813,b,Batman
-13.509548,-71.98809,b,Batman
-13.509599,-71.98806,b,Batman
-13.509695,-71.988045,b,Batman
-13.509777,-71.988045,b,Batman
-13.509809,-71.98805,b,Batman
-13.509849,-71.98806,b,Batman
-13.5098915,-71.98807,b,Batman
-13.509938,-71.98807,b,Batman
-13.509994,-71.98806,b,Batman
-13.51005,-71.98807,b,Batman
-13.510168,-71.98808,b,Batman
-13.510286,-71.98808,b,Batman
-13.510342,-71.98808,b,Batman
-13.51039,-71.98808,b,Batman
-13.510431,-71.98808,b,Batman
-13.510465,-71.98809,b,Batman
-13.510495,-71.98809,b,Batman
-13.510527,-71.9881,b,Batman
-13.510575,-71.98809,b,Batman
-13.510582,-71.98808,b,Batman
-13.510582,-71.988075,b,Batman
-13.510585,-71.988075,b,Batman
-13.510596,-71.988075,b,Batman
-13.510613,-71.988075,b,Batman
-13.51065,-71.988075,b,Batman
-13.510698,-71.988075,b,Batman
-13.510803,-71.98808,b,Batman
-13.510928,-71.9881,b,Batman
-13.510995,-71.9881,b,Batman
-13.511064,-71.98809,b,Batman
-13.511131,-71.98809,b,Batman
-13.511198,-71.98809,b,Batman
-13.511262,-71.9881,b,Batman
-13.511323,-71.9881,b,Batman
-13.511443,-71.988106,b,Batman
-13.511555,-71.98811,b,Batman
-13.51161,-71.98811,b,Batman
-13.511665,-71.98811,b,Batman
-13.51172,-71.98811,b,Batman
-13.511773,-71.98811,b,Batman
-13.511818,-71.98813,b,Batman
-13.511864,-71.98813,b,Batman
-13.511942,-71.988144,b,Batman
-13.512003,-71.988144,b,Batman
-13.512029,-71.98814,b,Batman
-13.512049,-71.988144,b,Batman
-13.512069,-71.988144,b,Batman
-13.512092,-71.98814,b,Batman
-13.512118,-71.98814,b,Batman
-13.51215,-71.98813,b,Batman
-13.512208,-71.988106,b,Batman
-13.512268,-71.98806,b,Batman
-13.512288,-71.988045,b,Batman
-13.512301,-71.98803,b,Batman
-13.512312,-71.988014,b,Batman
-13.51232,-71.988,b,Batman
-13.51232,-71.98799,b,Batman
-13.512321,-71.987976,b,Batman
-13.512325,-71.98795,b,Batman
-13.512312,-71.98792,b,Batman
-13.512306,-71.98791,b,Batman
-13.512305,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512301,-71.9879,b,Batman
-13.512321,-71.987854,b,Batman
-13.512303,-71.98784,b,Batman
-13.512274,-71.987816,b,Batman
-13.512192,-71.98777,b,Batman
-13.512094,-71.98774,b,Batman
-13.512038,-71.987724,b,Batman
-13.511987,-71.98771,b,Batman
-13.511938,-71.98769,b,Batman
-13.5118885,-71.987686,b,Batman
-13.511833,-71.987686,b,Batman
-13.511791,-71.987686,b,Batman
-13.511715,-71.98766,b,Batman
-13.511653,-71.98759,b,Batman
-13.511632,-71.98753,b,Batman
-13.511612,-71.98748,b,Batman
-13.511593,-71.98742,b,Batman
-13.511579,-71.98736,b,Batman
-13.511567,-71.9873,b,Batman
-13.51156,-71.98724,b,Batman
-13.511541,-71.98715,b,Batman
-13.511528,-71.9871,b,Batman
-13.511525,-71.987076,b,Batman
-13.5115185,-71.987045,b,Batman
-13.511514,-71.98702,b,Batman
-13.511503,-71.98699,b,Batman
-13.511495,-71.98696,b,Batman
-13.511483,-71.986916,b,Batman
-13.511475,-71.98682,b,Batman
-13.511467,-71.98671,b,Batman
-13.511452,-71.98664,b,Batman
-13.511447,-71.986565,b,Batman
-13.51144,-71.98649,b,Batman
-13.511436,-71.98642,b,Batman
-13.511435,-71.98634,b,Batman
-13.511432,-71.986275,b,Batman
-13.511436,-71.98614,b,Batman
-13.511445,-71.986015,b,Batman
-13.511447,-71.98596,b,Batman
-13.511447,-71.985916,b,Batman
-13.511455,-71.98587,b,Batman
-13.511455,-71.98583,b,Batman
-13.511465,-71.98579,b,Batman
-13.511485,-71.98573,b,Batman
-13.511545,-71.98565,b,Batman
-13.511626,-71.9856,b,Batman
-13.51167,-71.9856,b,Batman
-13.511712,-71.98561,b,Batman
-13.511757,-71.98563,b,Batman
-13.511797,-71.98566,b,Batman
-13.511825,-71.98569,b,Batman
-13.51184,-71.98574,b,Batman
-13.511858,-71.98585,b,Batman
-13.511835,-71.98598,b,Batman
-13.511825,-71.986046,b,Batman
-13.511815,-71.986115,b,Batman
-13.511811,-71.986176,b,Batman
-13.511815,-71.98624,b,Batman
-13.511817,-71.98629,b,Batman
-13.511811,-71.98635,b,Batman
-13.511811,-71.986465,b,Batman
-13.511822,-71.98657,b,Batman
-13.511825,-71.986626,b,Batman
-13.511825,-71.98669,b,Batman
-13.511818,-71.98675,b,Batman
-13.511811,-71.98681,b,Batman
-13.51181,-71.98687,b,Batman
-13.511808,-71.98692,b,Batman
-13.511802,-71.98702,b,Batman
-13.511813,-71.98713,b,Batman
-13.511825,-71.987175,b,Batman
-13.511842,-71.98722,b,Batman
-13.51187,-71.98726,b,Batman
-13.5119,-71.98729,b,Batman
-13.511937,-71.98731,b,Batman
-13.511978,-71.98733,b,Batman
-13.512063,-71.98732,b,Batman
-13.512096,-71.987305,b,Batman
-13.512102,-71.9873,b,Batman
-13.512102,-71.9873,b,Batman
-13.512102,-71.9873,b,Batman
-13.512102,-71.9873,b,Batman
-13.512102,-71.9873,b,Batman
-13.512102,-71.9873,b,Batman
-13.512145,-71.987274,b,Batman
-13.51218,-71.98725,b,Batman
-13.5122,-71.98724,b,Batman
-13.512207,-71.98723,b,Batman
-13.512212,-71.98722,b,Batman
-13.512218,-71.98721,b,Batman
-13.512225,-71.987206,b,Batman
-13.512228,-71.98718,b,Batman
-13.512252,-71.987114,b,Batman
-13.512299,-71.98704,b,Batman
-13.512321,-71.987,b,Batman
-13.51235,-71.98695,b,Batman
-13.512382,-71.98691,b,Batman
-13.512415,-71.986855,b,Batman
-13.512452,-71.9868,b,Batman
-13.512493,-71.98675,b,Batman
-13.512571,-71.98665,b,Batman
-13.51265,-71.98653,b,Batman
-13.51268,-71.98646,b,Batman
-13.512709,-71.98639,b,Batman
-13.512738,-71.98632,b,Batman
-13.51277,-71.98625,b,Batman
-13.512798,-71.98618,b,Batman
-13.512827,-71.98612,b,Batman
-13.512875,-71.986,b,Batman
-13.51292,-71.98591,b,Batman
-13.512943,-71.985855,b,Batman
-13.512974,-71.98581,b,Batman
-13.513006,-71.98577,b,Batman
-13.513046,-71.98573,b,Batman
-13.513099,-71.985695,b,Batman
-13.513162,-71.98567,b,Batman
-13.5132885,-71.98565,b,Batman
-13.513405,-71.98567,b,Batman
-13.5134535,-71.98569,b,Batman
-13.513495,-71.98571,b,Batman
-13.513543,-71.98573,b,Batman
-13.513592,-71.985756,b,Batman
-13.5136385,-71.98578,b,Batman
-13.513687,-71.985794,b,Batman
-13.513777,-71.985825,b,Batman
-13.513853,-71.98586,b,Batman
-13.513884,-71.98588,b,Batman
-13.513911,-71.98589,b,Batman
-13.513935,-71.9859,b,Batman
-13.513947,-71.9859,b,Batman
-13.513953,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.513955,-71.9859,b,Batman
-13.514007,-71.985916,b,Batman
-13.514029,-71.98591,b,Batman
-13.51405,-71.98589,b,Batman
-13.514078,-71.98587,b,Batman
-13.514107,-71.985825,b,Batman
-13.514258,-71.985634,b,Batman
-13.514287,-71.9856,b,Batman
-13.514312,-71.98557,b,Batman
-13.514332,-71.98555,b,Batman
-13.514348,-71.98553,b,Batman
-13.514357,-71.98553,b,Batman
-13.51436,-71.98553,b,Batman
-13.514361,-71.98553,b,Batman
-13.514361,-71.98553,b,Batman
-13.514361,-71.98553,b,Batman
-13.514361,-71.98553,b,Batman
-13.514361,-71.98553,b,Batman
-13.51439,-71.98549,b,Batman
-13.514405,-71.98546,b,Batman
-13.514428,-71.98542,b,Batman
-13.51449,-71.985344,b,Batman
-13.51456,-71.98527,b,Batman
-13.514598,-71.98524,b,Batman
-13.514638,-71.9852,b,Batman
-13.514684,-71.985176,b,Batman
-13.514731,-71.985146,b,Batman
-13.514778,-71.98513,b,Batman
-13.51483,-71.98512,b,Batman
-13.514941,-71.985146,b,Batman
-13.515032,-71.98522,b,Batman
-13.515068,-71.98527,b,Batman
-13.515101,-71.98531,b,Batman
-13.515133,-71.98535,b,Batman
-13.5151615,-71.98539,b,Batman
-13.515188,-71.98543,b,Batman
-13.515215,-71.98546,b,Batman
-13.515275,-71.98553,b,Batman
-13.515317,-71.98563,b,Batman
-13.515324,-71.98568,b,Batman
-13.515315,-71.98574,b,Batman
-13.515291,-71.9858,b,Batman
-13.515255,-71.98586,b,Batman
-13.515212,-71.9859,b,Batman
-13.515163,-71.98593,b,Batman
-13.515061,-71.98598,b,Batman
-13.514981,-71.986046,b,Batman
-13.514948,-71.98609,b,Batman
-13.514923,-71.986145,b,Batman
-13.514914,-71.9862,b,Batman
-13.51493,-71.98626,b,Batman
-13.514965,-71.98631,b,Batman
-13.515005,-71.98635,b,Batman
-13.515117,-71.98636,b,Batman
-13.515252,-71.986336,b,Batman
-13.51532,-71.986336,b,Batman
-13.51539,-71.986336,b,Batman
-13.515456,-71.98634,b,Batman
-13.515522,-71.98637,b,Batman
-13.515582,-71.986404,b,Batman
-13.515636,-71.98645,b,Batman
-13.5157,-71.98657,b,Batman
-13.515708,-71.98671,b,Batman
-13.51569,-71.98678,b,Batman
-13.515665,-71.98685,b,Batman
-13.515625,-71.986916,b,Batman
-13.515583,-71.98697,b,Batman
-13.515549,-71.98702,b,Batman
-13.515518,-71.987076,b,Batman
-13.515462,-71.987175,b,Batman
-13.5154085,-71.987274,b,Batman
-13.5153885,-71.98732,b,Batman
-13.515371,-71.98736,b,Batman
-13.515351,-71.98739,b,Batman
-13.515355,-71.98743,b,Batman
-13.515364,-71.987465,b,Batman
-13.51538,-71.9875,b,Batman
-13.515415,-71.98757,b,Batman
-13.515475,-71.987625,b,Batman
-13.515509,-71.98765,b,Batman
-13.515552,-71.98766,b,Batman
-13.515594,-71.98767,b,Batman
-13.515638,-71.98766,b,Batman
-13.515687,-71.98766,b,Batman
-13.515732,-71.98765,b,Batman
-13.515821,-71.98763,b,Batman
-13.51591,-71.98761,b,Batman
-13.51595,-71.9876,b,Batman
-13.515984,-71.9876,b,Batman
-13.516006,-71.9876,b,Batman
-13.516022,-71.9876,b,Batman
-13.516025,-71.987595,b,Batman
-13.516025,-71.987595,b,Batman
-13.516024,-71.987595,b,Batman
-13.516024,-71.987595,b,Batman
-13.516062,-71.9876,b,Batman
-13.51608,-71.987595,b,Batman
-13.516098,-71.987595,b,Batman
-13.516107,-71.987595,b,Batman
-13.5161085,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.51611,-71.98759,b,Batman
-13.516165,-71.987564,b,Batman
-13.516187,-71.98756,b,Batman
-13.516238,-71.98752,b,Batman
-13.516287,-71.98748,b,Batman
-13.516305,-71.98746,b,Batman
-13.51632,-71.98743,b,Batman
-13.516332,-71.9874,b,Batman
-13.516341,-71.987366,b,Batman
-13.516347,-71.987335,b,Batman
-13.516343,-71.9873,b,Batman
-13.516327,-71.987236,b,Batman
-13.516307,-71.987175,b,Batman
-13.516296,-71.987144,b,Batman
-13.516292,-71.98713,b,Batman
-13.51629,-71.98712,b,Batman
-13.516289,-71.987114,b,Batman
-13.516285,-71.98712,b,Batman
-13.516285,-71.98712,b,Batman
-13.516285,-71.98712,b,Batman
-13.516285,-71.98712,b,Batman
-13.516262,-71.98709,b,Batman
-13.516255,-71.98707,b,Batman
-13.516247,-71.98704,b,Batman
-13.516236,-71.987,b,Batman
-13.51623,-71.986946,b,Batman
-13.51622,-71.98689,b,Batman
-13.5162,-71.986755,b,Batman
-13.516185,-71.98659,b,Batman
-13.516176,-71.9865,b,Batman
-13.516169,-71.98642,b,Batman
-13.51616,-71.986336,b,Batman
-13.516155,-71.98626,b,Batman
-13.516153,-71.986176,b,Batman
-13.51616,-71.9861,b,Batman
-13.5161915,-71.98593,b,Batman
-13.516238,-71.98577,b,Batman
-13.516258,-71.985695,b,Batman
-13.5162735,-71.98562,b,Batman
-13.516283,-71.98555,b,Batman
-13.51629,-71.98547,b,Batman
-13.516295,-71.98534,b,Batman
-13.516294,-71.98519,b,Batman
-13.516285,-71.985054,b,Batman
-13.516276,-71.984985,b,Batman
-13.516265,-71.98492,b,Batman
-13.516253,-71.98485,b,Batman
-13.516243,-71.98478,b,Batman
-13.516232,-71.98471,b,Batman
-13.516218,-71.98464,b,Batman
-13.516185,-71.984505,b,Batman
-13.516137,-71.984375,b,Batman
-13.51611,-71.98431,b,Batman
-13.516078,-71.98424,b,Batman
-13.516047,-71.98418,b,Batman
-13.516017,-71.984116,b,Batman
-13.515988,-71.98406,b,Batman
-13.515957,-71.98401,b,Batman
-13.5159,-71.983925,b,Batman
-13.515853,-71.98385,b,Batman
-13.51583,-71.98382,b,Batman
-13.515806,-71.983795,b,Batman
-13.515788,-71.98378,b,Batman
-13.515775,-71.983765,b,Batman
-13.515763,-71.98375,b,Batman
-13.515755,-71.98374,b,Batman
-13.51574,-71.983696,b,Batman
-13.515748,-71.98364,b,Batman
-13.515763,-71.98361,b,Batman
-13.51579,-71.983574,b,Batman
-13.515825,-71.983536,b,Batman
-13.515865,-71.9835,b,Batman
-13.516227,-71.98327,b,Batman
-13.516275,-71.98324,b,Batman
-13.516316,-71.983215,b,Batman
-13.51635,-71.98319,b,Batman
-13.516375,-71.983185,b,Batman
-13.516392,-71.98318,b,Batman
-13.516403,-71.98318,b,Batman
-13.516398,-71.98317,b,Batman
-13.516394,-71.98316,b,Batman
-13.516394,-71.98316,b,Batman
-13.516394,-71.98316,b,Batman
-13.516394,-71.98316,b,Batman
-13.516394,-71.98316,b,Batman
-13.516394,-71.98316,b,Batman
-13.51647,-71.98318,b,Batman
-13.516513,-71.983154,b,Batman
-13.516539,-71.983154,b,Batman
-13.516555,-71.98314,b,Batman
-13.516572,-71.98312,b,Batman
-13.516582,-71.98312,b,Batman
-13.51659,-71.9831,b,Batman
-13.516603,-71.983086,b,Batman
-13.516626,-71.983055,b,Batman
-13.516698,-71.98298,b,Batman
-13.516731,-71.982956,b,Batman
-13.516835,-71.98289,b,Batman
-13.516903,-71.982834,b,Batman
-13.516958,-71.98277,b,Batman
-13.517041,-71.9827,b,Batman
-13.5170765,-71.98267,b,Batman
-13.51711,-71.98266,b,Batman
-13.517141,-71.982635,b,Batman
-13.517172,-71.98262,b,Batman
-13.517235,-71.982574,b,Batman
-13.517295,-71.98254,b,Batman
-13.51732,-71.98252,b,Batman
-13.51734,-71.98251,b,Batman
-13.517362,-71.982506,b,Batman
-13.517384,-71.9825,b,Batman
-13.517406,-71.98249,b,Batman
-13.517433,-71.98248,b,Batman
-13.51748,-71.98251,b,Batman
-13.51753,-71.98259,b,Batman
-13.51756,-71.98263,b,Batman
-13.517595,-71.98267,b,Batman
-13.517636,-71.98273,b,Batman
-13.517678,-71.98278,b,Batman
-13.517725,-71.98284,b,Batman
-13.517772,-71.98291,b,Batman
-13.517872,-71.98305,b,Batman
-13.517968,-71.983185,b,Batman
-13.51801,-71.98325,b,Batman
-13.51805,-71.98332,b,Batman
-13.518097,-71.98338,b,Batman
-13.518142,-71.983444,b,Batman
-13.518185,-71.983505,b,Batman
-13.518227,-71.98356,b,Batman
-13.518287,-71.98366,b,Batman
-13.51834,-71.98374,b,Batman
-13.518363,-71.98378,b,Batman
-13.518389,-71.98382,b,Batman
-13.518418,-71.98386,b,Batman
-13.518448,-71.983894,b,Batman
-13.518475,-71.98394,b,Batman
-13.5184965,-71.98398,b,Batman
-13.518523,-71.98403,b,Batman
-13.518534,-71.98406,b,Batman
-13.518535,-71.98407,b,Batman
-13.518537,-71.98407,b,Batman
-13.518537,-71.98407,b,Batman
-13.518537,-71.98407,b,Batman
-13.518561,-71.98413,b,Batman
-13.518572,-71.98414,b,Batman
-13.518581,-71.98415,b,Batman
-13.51859,-71.98416,b,Batman
-13.5186,-71.98417,b,Batman
-13.518608,-71.98418,b,Batman
-13.518623,-71.984184,b,Batman
-13.518641,-71.9842,b,Batman
-13.518666,-71.98419,b,Batman
-13.518697,-71.98418,b,Batman
