osmid;police_distance;hospital_distance;bank_distance;casino_distance;courthouse_distance;school_distance;university_distance;marketplace_distance
914290204;2.4761090000000006;3.589257;7.518961999999999;12.074350999999997;7.61245;0.698371;3.7783149999999996;2.4167699999999996
1572591430;3.856053;1.960662;5.890366999999999;10.445756;7.204732000000001;0.496094;4.645025;3.7285220000000003
1757617874;3.3268360000000006;3.4315020000000005;7.361207;11.916595999999998;8.463177;1.549098;4.629042;3.267496999999999
2886418954;4.496007999999999;4.693961999999998;8.623666999999998;13.179055999999997;9.938032000000002;1.413258;7.378325;4.285309999999999
3718988215;5.109873;4.080096999999999;8.009802;12.565190999999999;9.324167000000003;2.027123;6.76446;4.8991750000000005
3719054176;4.2557529999999995;2.3603619999999994;6.290066999999999;10.845455999999997;7.604432000000001;1.020736;5.044725000000001;4.128222
3759558780;3.4330039999999995;2.8162280000000006;6.745933000000001;11.301321999999999;8.043422000000003;3.7110100000000004;4.3605279999999995;3.3054729999999997
3802992633;3.7623780000000004;2.99596;6.925665;11.481053999999999;8.223154000000003;3.890742;5.064584;3.7030389999999986
3802992635;4.006920000000001;2.751418;6.6811229999999995;11.236511999999998;7.978612000000002;3.712727;5.283699;3.947580999999999
3802992761;4.246685;3.4802670000000004;7.409972;11.965360999999998;8.707461;1.6865409999999998;5.548891;4.187345999999999
4327035356;4.1953640000000005;2.562974;6.492678999999999;11.048067999999997;7.790168000000001;3.524283;5.095255000000001;4.136024999999998
4327038191;2.7573690000000006;3.870517;7.800222;12.355611;7.89371;0.9796309999999999;4.059575;2.6980299999999997
6327353917;3.817975;1.9225839999999998;5.852288999999999;10.407678;7.166654000000001;0.534172;4.606947;3.690444
6658345774;4.681586;4.879539999999999;8.809244999999999;13.364633999999999;10.123610000000001;1.22768;7.563902999999999;4.4708879999999995
7929331195;5.532653000000002;3.6573169999999995;7.587021999999999;12.142410999999996;8.901387000000001;0.7729920000000001;6.341679999999999;5.425176999999999
7929331242;3.749555;1.8541639999999997;5.783868999999998;10.339258;7.0982340000000015;0.6025919999999999;4.538527;3.6220239999999997
1403252287;4.692057;10.337089000000002;13.572056999999992;18.82218299999999;15.581159;0.5164190000000001;16.355861999999995;5.238228
1403252306;6.992930000000001;9.649440000000002;13.439588;18.134533999999988;14.893510000000001;0.17123000000000002;12.333803;6.782232
1403252351;7.164160000000001;9.820670000000003;13.610818;18.305763999999986;15.064740000000002;0.0;12.505033000000001;6.953461999999999
1556325089;5.366153000000001;10.596614000000002;14.24615299999999;19.081707999999995;15.840684000000001;1.8272249999999999;12.642710000000003;5.912324000000001
1556325499;9.088837;9.502842000000003;14.343604999999993;17.987935999999987;14.746912;1.9246770000000002;11.548938000000001;8.878139
1556325531;4.799494999999999;11.381912000000002;13.70003999999999;19.867005999999993;16.625982;2.0300870000000004;13.428008000000002;5.345666
1556325544;8.997198000000001;9.594481000000002;14.25196599999999;18.079574999999988;14.838550999999999;1.833038;11.640577;8.7865
1556325786;5.305025;9.661422000000002;14.185024999999992;18.146515999999988;14.905492;1.766097;11.707518000000002;8.719558999999999
1572589570;3.65859;5.352079;9.281784;13.837172999999996;10.596148999999999;1.618636;8.036442;3.447892
